CPD_ID,DO_CHEMISTRY,CHEMISTRY_COMMENT,MW,MW_DES,ALOGP,ALOGP_DES,HBD,HBD_DES,HBA,HBA_DES,PSA,PSA_DES,ROTB,ROTB_DES,AROM,AROM_DES,ALERTS,ALERTS_DES,UNWEIGHTED_QED,QED
14469,NO,too simple,127.20736,0.15,0.919,0.752,1,0.987,1,0.233,54.26,1,2,0.87,1,0.827,0,0.842,0.595,0.631
14470,NO,too simple,192.23432,0.401,2.356,0.986,1,0.987,2,0.93,65.53,0.968,2,0.87,2,0.938,0,0.842,0.837,0.793
14471,NO,too simple,282.33372,0.957,4.435,0.716,1,0.987,3,0.985,46.53,0.988,7,0.533,2,0.938,1,0.64,0.823,0.764
14472,NO,too simple,274.35632,0.925,4.593,0.65,0,0.592,1,0.233,9.23,0.374,5,0.848,3,0.257,1,0.64,0.506,0.618
14473,NO,too simple,210.27105,0.511,3.962,0.873,0,0.592,1,0.233,9.23,0.374,1,0.637,2,0.938,0,0.842,0.573,0.692
14474,NO,too simple,194.27165,0.412,4.465,0.704,0,0.592,0,0.028,0,0.218,0,0.395,2,0.938,0,0.842,0.367,0.58
14475,NO,too simple,140.13662,0.183,1.59,0.9,3,0.379,3,0.985,60.69,0.987,0,0.395,1,0.827,2,0.241,0.513,0.379
14476,NO,too simple,316.1038,0.992,3.068,0.995,2,0.792,2,0.93,49.33,0.996,4,0.97,1,0.827,0,0.842,0.915,0.897
14477,NO,too simple,372.61034,0.739,8.314,0.027,1,0.987,2,0.93,67.15,0.96,14,0.053,2,0.938,1,0.64,0.392,0.339
14478,NO,too simple,240.12844,0.717,4.659,0.622,0,0.592,1,0.233,23.79,0.698,2,0.87,1,0.827,1,0.64,0.612,0.689
14479,NO,too simple,526.8133,0.126,9.763,0.024,2,0.792,3,0.985,76.74,0.899,17,0.018,2,0.938,1,0.64,0.264,0.201
14480,NO,too simple,244.32726,0.746,3.021,0.997,0,0.592,4,0.887,52.6,1,10,0.212,0,0.472,1,0.64,0.631,0.554
14481,NO,too simple,178.22766,0.327,1.961,0.952,0,0.592,2,0.93,18.46,0.578,2,0.87,1,0.827,0,0.842,0.704,0.689
14482,NO,too simple,195.28462,0.418,2.685,0.999,3,0.379,2,0.93,82.17,0.856,4,0.97,1,0.827,3,0.082,0.549,0.392
14483,NO,too simple,84.07666,0.081,-1.41,0.148,2,0.792,1,0.233,41.13,0.958,0,0.395,0,0.472,0,0.842,0.368,0.372
14484,NO,too simple,175.1625,0.312,1.412,0.867,0,0.592,6,0.525,90.26,0.784,3,0.993,0,0.472,2,0.241,0.542,0.475
14485,NO,too simple,162.2068,0.257,0.174,0.527,0,0.592,3,0.985,59.59,0.99,0,0.395,0,0.472,0,0.842,0.577,0.51
14486,NO,too simple,353.53926,0.851,5.075,0.436,0,0.592,3,0.985,46.61,0.989,15,0.037,0,0.472,3,0.082,0.364,0.234
14487,NO,too simple,432.55128,0.397,7.697,0.031,3,0.379,4,0.887,77.76,0.891,12,0.107,3,0.257,2,0.241,0.266,0.202
14488,NO,too simple,310.49613,0.998,6.936,0.05,0,0.592,0,0.028,28.24,0.787,2,0.87,2,0.938,0,0.842,0.382,0.575
14489,NO,too simple,176.21838,0.317,1.076,0.793,2,0.792,3,0.985,53.6,1,2,0.87,1,0.827,1,0.64,0.741,0.663
14490,NO,too simple,136.15122,0.172,-0.209,0.408,2,0.792,2,0.93,37.2,0.921,1,0.637,1,0.827,0,0.842,0.618,0.56
14491,NO,too simple,304.46841,1,6.691,0.064,0,0.592,0,0.028,0,0.218,2,0.87,2,0.938,1,0.64,0.324,0.542
14492,NO,too simple,232.3181,0.662,4.145,0.82,0,0.592,2,0.93,26.3,0.75,5,0.848,1,0.827,1,0.64,0.751,0.713
14493,NO,too simple,155.23738,0.231,1.155,0.812,1,0.987,2,0.93,23.47,0.691,3,0.993,0,0.472,1,0.64,0.659,0.618
14494,NO,too simple,313.6405,0.996,5.368,0.318,0,0.592,1,0.233,25.3,0.73,3,0.993,2,0.938,1,0.64,0.609,0.699
14495,NO,too simple,212.29522,0.524,0.852,0.734,2,0.792,4,0.887,134.29,0.349,1,0.637,2,0.938,0,0.842,0.683,0.724
14496,NO,too simple,145.24255,0.198,1.587,0.899,1,0.987,2,0.93,23.47,0.691,2,0.87,0,0.472,1,0.64,0.644,0.596
14497,NO,too simple,145.24255,0.198,1.587,0.899,1,0.987,2,0.93,23.47,0.691,2,0.87,0,0.472,1,0.64,0.644,0.596
14498,NO,too simple,115.21658,0.126,1.702,0.917,1,0.987,1,0.233,12.03,0.433,3,0.993,0,0.472,0,0.842,0.509,0.59
14499,NO,too simple,115.21658,0.126,1.702,0.917,1,0.987,1,0.233,12.03,0.433,3,0.993,0,0.472,0,0.842,0.509,0.59
14500,NO,too simple,372.62871,0.738,4.438,0.715,2,0.792,4,0.887,56.51,0.997,23,0.002,0,0.472,1,0.64,0.353,0.26
14501,NO,too simple,194.27012,0.412,3.06,0.995,1,0.987,2,0.93,37.29,0.922,2,0.87,0,0.472,1,0.64,0.741,0.686
14502,NO,too simple,248.42522,0.774,4.128,0.826,0,0.592,3,0.985,43.76,0.975,12,0.107,0,0.472,2,0.241,0.508,0.385
14503,NO,too simple,248.42522,0.774,4.128,0.826,0,0.592,3,0.985,43.76,0.975,12,0.107,0,0.472,2,0.241,0.508,0.385
14504,NO,too simple,168.10696,0.281,-0.355,0.366,2,0.792,6,0.525,100.38,0.683,2,0.87,1,0.827,0,0.842,0.604,0.625
14505,NO,too simple,207.24896,0.491,1.944,0.95,0,0.592,3,0.985,67.42,0.958,3,0.993,2,0.938,1,0.64,0.792,0.722
14506,NO,too simple,178.22766,0.327,1.961,0.952,0,0.592,2,0.93,18.46,0.578,1,0.637,1,0.827,0,0.842,0.677,0.654
14507,NO,too simple,300.49978,0.998,5.632,0.232,0,0.592,3,0.985,51.6,0.999,15,0.037,0,0.472,3,0.082,0.343,0.224
14508,NO,too simple,213.46406,0.532,3.567,0.951,0,0.592,0,0.028,0,0.218,1,0.637,1,0.827,1,0.64,0.398,0.626
14509,NO,too simple,234.31252,0.676,1.606,0.902,1,0.987,5,0.726,88.9,0.797,10,0.212,0,0.472,2,0.241,0.55,0.458
14510,NO,too simple,303.46066,0.999,3.034,0.996,0,0.592,4,0.887,71.91,0.932,13,0.076,0,0.472,2,0.241,0.505,0.387
14511,NO,too simple,197.54232,0.431,1.651,0.91,0,0.592,1,0.233,25.46,0.733,1,0.637,1,0.827,3,0.082,0.451,0.382
14512,NO,too simple,148.16521,0.207,0.393,0.596,3,0.379,3,0.985,80.72,0.868,0,0.395,2,0.938,1,0.64,0.559,0.473
14513,NO,too simple,188.22248,0.378,2.984,0.998,1,0.987,2,0.93,37.29,0.922,2,0.87,1,0.827,1,0.64,0.787,0.724
14514,NO,too simple,187.24102,0.373,2.163,0.972,1,0.987,2,0.93,41.57,0.961,3,0.993,2,0.938,0,0.842,0.841,0.8
14515,NO,too simple,422.12984,0.448,7.65,0.032,0,0.592,3,0.985,35.53,0.901,6,0.689,2,0.938,1,0.64,0.486,0.449
14516,NO,too simple,128.15235,0.152,-0.856,0.242,0,0.592,3,0.985,83.86,0.842,2,0.87,0,0.472,0,0.842,0.531,0.485
14517,NO,too simple,171.21686,0.295,-1.943,0.093,2,0.792,3,0.985,91.56,0.771,3,0.993,1,0.827,0,0.842,0.572,0.554
14518,NO,too simple,171.21686,0.295,-1.938,0.093,2,0.792,3,0.985,91.56,0.771,3,0.993,1,0.827,0,0.842,0.572,0.554
14519,NO,too simple,530.77885,0.121,9.738,0.024,0,0.592,5,0.726,61.83,0.983,17,0.018,1,0.827,2,0.241,0.215,0.148
14520,NO,too simple,181.62222,0.344,1.854,0.939,1,0.987,3,0.985,53.05,1,1,0.637,1,0.827,2,0.241,0.669,0.532
14521,NO,too simple,116.14495,0.127,-0.273,0.389,2,0.792,4,0.887,106.05,0.624,0,0.395,1,0.827,0,0.842,0.527,0.486
14522,NO,too simple,231.25052,0.655,2.147,0.97,2,0.792,2,0.93,67.16,0.96,2,0.87,2,0.938,0,0.842,0.864,0.831
14523,NO,too simple,120.11206,0.135,0.158,0.521,0,0.592,3,0.985,43.08,0.971,0,0.395,2,0.938,0,0.842,0.578,0.497
14524,NO,too simple,318.40888,0.988,6.207,0.112,2,0.792,2,0.93,40.46,0.952,6,0.689,3,0.257,1,0.64,0.553,0.531
14525,NO,too simple,318.40888,0.988,6.207,0.112,2,0.792,2,0.93,40.46,0.952,6,0.689,3,0.257,1,0.64,0.553,0.531
14526,NO,too simple,231.3764,0.656,4.221,0.796,0,0.592,1,0.233,3.24,0.266,3,0.993,1,0.827,0,0.842,0.582,0.753
14527,NO,too simple,344.8293,0.896,3.395,0.972,0,0.592,1,0.233,17.82,0.564,2,0.87,1,0.827,1,0.64,0.648,0.752
14528,NO,too simple,217.22063,0.557,1.258,0.835,1,0.987,3,0.985,55.4,0.999,2,0.87,1,0.827,1,0.64,0.822,0.759
14529,NO,too simple,184.27684,0.357,4.653,0.624,0,0.592,0,0.028,0,0.218,1,0.637,2,0.938,0,0.842,0.377,0.605
14530,NO,too simple,300.4814,0.998,5.455,0.287,0,0.592,1,0.233,53.54,1,2,0.87,2,0.938,0,0.842,0.637,0.727
14531,NO,too simple,194.25679,0.412,2.276,0.981,0,0.592,3,0.985,60.94,0.986,2,0.87,2,0.938,1,0.64,0.768,0.689
14532,NO,too simple,202.25236,0.46,1.802,0.932,2,0.792,2,0.93,48.91,0.995,4,0.97,2,0.938,0,0.842,0.837,0.794
14533,NO,too simple,210.31587,0.511,3.051,0.996,2,0.792,2,0.93,48.91,0.995,8,0.4,1,0.827,1,0.64,0.728,0.648
14534,NO,too simple,309.3193,0.999,1.413,0.867,1,0.987,3,0.985,83.71,0.843,4,0.97,2,0.938,0,0.842,0.927,0.927
14535,NO,too simple,309.40058,0.999,2.443,0.991,2,0.792,5,0.726,67.79,0.956,13,0.076,1,0.827,2,0.241,0.549,0.433
14536,NO,too simple,200.23317,0.447,2.655,0.998,0,0.592,2,0.93,34.14,0.883,2,0.87,1,0.827,1,0.64,0.75,0.688
14537,NO,too simple,142.10943,0.189,0.862,0.737,4,0.147,4,0.887,80.92,0.867,0,0.395,1,0.827,2,0.241,0.433,0.32
14538,NO,too simple,205.23308,0.478,1.69,0.916,0,0.592,1,0.233,61.69,0.984,0,0.395,2,0.938,0,0.842,0.608,0.645
14539,NO,too simple,207.24896,0.491,0.967,0.765,0,0.592,2,0.93,57.78,0.995,0,0.395,1,0.827,0,0.842,0.699,0.636
14540,NO,too simple,312.44427,0.997,4.988,0.474,0,0.592,4,0.887,52.6,1,13,0.076,0,0.472,3,0.082,0.405,0.273
14541,NO,too simple,312.44427,0.997,4.988,0.474,0,0.592,4,0.887,52.6,1,13,0.076,0,0.472,3,0.082,0.405,0.273
14542,NO,too simple,312.44427,0.997,5.426,0.297,0,0.592,4,0.887,52.6,1,15,0.037,0,0.472,3,0.082,0.35,0.23
14543,NO,too simple,312.44427,0.997,5.426,0.297,0,0.592,4,0.887,52.6,1,15,0.037,0,0.472,3,0.082,0.35,0.23
14544,NO,too simple,259.14114,0.843,4.564,0.663,0,0.592,0,0.028,0,0.218,2,0.87,2,0.938,1,0.64,0.425,0.693
14545,NO,too simple,474.45877,0.238,3.825,0.905,0,0.592,8,0.191,113.04,0.551,11,0.151,3,0.257,2,0.241,0.326,0.304
14546,NO,too simple,111.14506,0.118,0.675,0.683,1,0.987,2,0.93,41.57,0.961,1,0.637,1,0.827,0,0.842,0.649,0.578
14547,NO,too simple,115.0907,0.125,-1.653,0.119,2,0.792,3,0.985,75.43,0.909,0,0.395,0,0.472,3,0.082,0.336,0.225
14548,NO,too simple,249.14344,0.779,2.331,0.984,1,0.987,4,0.887,83.12,0.848,4,0.97,1,0.827,2,0.241,0.759,0.655
14549,NO,too simple,222.2007,0.591,0.684,0.686,2,0.792,4,0.887,113.29,0.549,3,0.993,1,0.827,3,0.082,0.566,0.444
14550,NO,too simple,127.18421,0.15,1.294,0.843,1,0.987,1,0.233,43.09,0.971,1,0.637,0,0.472,0,0.842,0.539,0.566
14551,NO,too simple,296.3603,0.993,4.441,0.714,1,0.987,3,0.985,46.53,0.988,8,0.4,2,0.938,1,0.64,0.797,0.732
14552,NO,too simple,129.95004,0.157,1.502,0.884,1,0.987,3,0.985,38.69,0.937,0,0.395,0,0.472,1,0.64,0.592,0.505
14553,NO,too simple,176.21508,0.317,2.135,0.969,0,0.592,1,0.233,30.96,0.835,1,0.637,2,0.938,0,0.842,0.605,0.654
14554,NO,too simple,346.27198,0.889,3.919,0.884,0,0.592,2,0.93,45.76,0.985,3,0.993,1,0.827,1,0.64,0.829,0.779
14555,NO,too simple,271.19202,0.91,3.599,0.947,1,0.987,3,0.985,55.4,0.999,4,0.97,1,0.827,1,0.64,0.9,0.851
14556,NO,too simple,230.21456,0.648,-0.56,0.311,0,0.592,6,0.525,71.06,0.938,0,0.395,0,0.472,1,0.64,0.538,0.519
14557,NO,too simple,145.15644,0.198,1.106,0.8,0,0.592,3,0.985,55.05,0.999,2,0.87,0,0.472,2,0.241,0.556,0.432
14558,NO,too simple,145.15644,0.198,1.106,0.8,0,0.592,3,0.985,55.05,0.999,2,0.87,0,0.472,2,0.241,0.556,0.432
14559,NO,too simple,265.88687,0.882,1.593,0.9,0,0.592,2,0.93,34.14,0.883,0,0.395,0,0.472,1,0.64,0.681,0.624
14560,NO,too simple,268.41486,0.895,5.147,0.405,1,0.987,2,0.93,56.51,0.997,4,0.97,1,0.827,1,0.64,0.802,0.768
14561,NO,too simple,155.21745,0.231,1.381,0.861,0,0.592,2,0.93,58.2,0.994,2,0.87,1,0.827,1,0.64,0.688,0.606
14562,NO,too simple,316.49917,0.992,4.521,0.681,0,0.592,3,0.985,62.58,0.98,15,0.037,0,0.472,3,0.082,0.392,0.253
14563,NO,too simple,288.44602,0.976,3.946,0.877,1,0.987,3,0.985,73.58,0.921,13,0.076,0,0.472,2,0.241,0.534,0.412
14564,NO,too simple,288.44602,0.976,3.946,0.877,1,0.987,3,0.985,73.58,0.921,13,0.076,0,0.472,2,0.241,0.534,0.412
14565,NO,too simple,369.49559,0.758,4.277,0.776,1,0.987,5,0.726,81.7,0.86,17,0.018,0,0.472,3,0.082,0.355,0.235
14566,NO,too simple,318.40888,0.988,5.746,0.201,1,0.987,2,0.93,37.29,0.922,7,0.533,3,0.257,0,0.842,0.611,0.602
14567,NO,too simple,255.27192,0.819,2.607,0.997,0,0.592,4,0.887,48.65,0.995,3,0.993,3,0.257,0,0.842,0.742,0.721
14568,NO,too simple,366.62084,0.775,10.009,0.024,1,0.987,2,0.93,37.29,0.922,20,0.006,0,0.472,2,0.241,0.241,0.172
14569,NO,too simple,205.23638,0.478,2.161,0.972,1,0.987,3,0.985,90.91,0.778,2,0.87,2,0.938,1,0.64,0.809,0.761
14570,NO,too simple,246.28346,0.76,-0.484,0.331,0,0.592,4,0.887,81.02,0.866,2,0.87,1,0.827,0,0.842,0.716,0.705
14571,NO,too simple,323.38409,0.978,1.899,0.944,1,0.987,5,0.726,73.86,0.919,11,0.151,1,0.827,2,0.241,0.607,0.497
14572,NO,too simple,510.55884,0.153,3.08,0.995,2,0.792,7,0.332,136.25,0.333,13,0.076,3,0.257,1,0.64,0.337,0.337
14573,NO,too simple,220.30894,0.578,4.302,0.767,0,0.592,0,0.028,0,0.218,1,0.637,2,0.938,0,0.842,0.411,0.672
14574,NO,too simple,220.30894,0.578,4.302,0.767,0,0.592,0,0.028,0,0.218,1,0.637,2,0.938,0,0.842,0.411,0.672
14575,NO,too simple,196.16012,0.423,0.128,0.512,4,0.147,4,0.887,112.65,0.556,2,0.87,1,0.827,1,0.64,0.54,0.503
14576,NO,too simple,199.23025,0.441,-0.484,0.331,2,0.792,4,0.887,91.29,0.774,3,0.993,1,0.827,2,0.241,0.595,0.508
14577,NO,too simple,317.59992,0.99,2.652,0.998,0,0.592,3,0.985,88.58,0.8,2,0.87,2,0.938,0,0.842,0.866,0.852
14578,NO,too simple,186.29118,0.368,2.256,0.979,0,0.592,2,0.93,18.46,0.578,1,0.637,0,0.472,0,0.842,0.643,0.625
14579,NO,too simple,166.21696,0.273,1.765,0.927,0,0.592,2,0.93,18.46,0.578,4,0.97,1,0.827,1,0.64,0.672,0.634
14580,NO,too simple,115.17352,0.125,0.852,0.734,1,0.987,1,0.233,29.1,0.803,2,0.87,0,0.472,0,0.842,0.526,0.568
14581,NO,too simple,115.17352,0.125,0.852,0.734,1,0.987,1,0.233,29.1,0.803,2,0.87,0,0.472,0,0.842,0.526,0.568
14582,NO,too simple,85.10448,0.082,0.071,0.494,1,0.987,1,0.233,29.1,0.803,1,0.637,0,0.472,1,0.64,0.442,0.448
14583,NO,too simple,160.21238,0.249,2.807,1,0,0.592,1,0.233,17.07,0.546,0,0.395,1,0.827,1,0.64,0.5,0.533
14584,NO,too simple,174.1992,0.308,1.629,0.906,1,0.987,2,0.93,32.34,0.857,2,0.87,1,0.827,1,0.64,0.751,0.691
14585,NO,too simple,180.23022,0.337,0.759,0.708,1,0.987,5,0.726,100.88,0.678,1,0.637,1,0.827,2,0.241,0.59,0.507
14586,NO,too simple,287.37997,0.973,2.875,1,1,0.987,2,0.93,86.06,0.823,4,0.97,2,0.938,0,0.842,0.931,0.937
14587,NO,too simple,214.22,0.537,1.778,0.929,1,0.987,2,0.93,45.48,0.984,2,0.87,2,0.938,0,0.842,0.864,0.828
14588,NO,too simple,282.32392,0.957,5.383,0.313,0,0.592,1,0.233,25.3,0.73,4,0.97,2,0.938,1,0.64,0.603,0.691
14589,NO,too simple,280.3609,0.95,4.772,0.571,0,0.592,2,0.93,26.3,0.75,2,0.87,2,0.938,0,0.842,0.792,0.792
14590,NO,too simple,200.62226,0.45,1.649,0.909,3,0.379,2,0.93,75.35,0.909,1,0.637,1,0.827,1,0.64,0.677,0.603
14591,NO,too simple,305.16652,1,3.948,0.877,0,0.592,2,0.93,26.3,0.75,4,0.97,2,0.938,2,0.241,0.729,0.631
14592,NO,too simple,181.19337,0.342,2.588,0.996,1,0.987,3,0.985,59.61,0.99,2,0.87,1,0.827,1,0.64,0.789,0.713
14593,NO,too simple,181.19337,0.342,2.588,0.996,1,0.987,3,0.985,59.61,0.99,2,0.87,1,0.827,1,0.64,0.789,0.713
14594,NO,too simple,161.20044,0.253,1.676,0.914,1,0.987,2,0.93,33.12,0.869,2,0.87,1,0.827,1,0.64,0.735,0.669
